# delay_800pp, ch0_on, ch1_on, ch2_on, ch3_on, ch4_on, ch5_on, ch6_on, ch7_on, ch0_off, ch1_off, ch2_off, ch3_off, ch4_off, ch5_off, ch6_off, ch7_off, ch0_on_std, ch1_on_std, ch2_on_std, ch3_on_std, ch4_on_std, ch5_on_std, ch6_on_std, ch7_on_std, ch0_off_std, ch1_off_std, ch2_off_std, ch3_off_std, ch4_off_std, ch5_off_std, ch6_off_std, ch7_off_std, ch0_on_npulses, ch1_on_npulses, ch2_on_npulses, ch3_on_npulses, ch4_on_npulses, ch5_on_npulses, ch6_on_npulses, ch7_on_npulses, ch0_off_npulses, ch1_off_npulses, ch2_off_npulses, ch3_off_npulses, ch4_off_npulses, ch5_off_npulses, ch6_off_npulses, ch7_off_npulses, 
-9.081143839639094147e-10 1.174267739062500004e+04 8.676578623046874782e+03 1.434524299560546979e+03 2.119780273437499862e-01 5.244183959960937447e-01 -1.207166748046874932e-01 1.457412719726562389e-01 2.555440673828124898e-01 1.173978116210937515e+04 1.029525021820068389e+02 1.436453891845703083e+03 1.788219909667968788e-01 4.031733398437499782e-01 -1.760247802734375006e-02 1.030928344726562557e-01 1.122302246093749914e-02 2.442718093170398319e+01 9.292890865525174959e+00 9.548464238679285288e+00 3.112328623402797589e+00 2.426126479682042092e+00 4.642128609884861312e+00 4.220450172760187968e+00 4.494962922055133703e+00 2.437519075794208234e+01 7.955143832891726774e+00 1.004097222994188954e+01 2.937158935896965417e+00 2.474283982352554645e+00 4.387961052009716312e+00 4.005851768428389192e+00 4.512230357763014510e+00 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02
-9.080893071171166861e-10 1.174180184179687421e+04 8.676242521484375175e+03 1.435433248291015616e+03 -1.165011596679687428e-02 4.878142089843749973e-01 -1.629581909179687593e-01 1.852936401367187569e-01 -2.874785156249999862e-01 1.174030341406250045e+04 1.017922324523925823e+02 1.437357577392578150e+03 -8.332214355468750252e-04 5.539964599609374929e-01 -1.570667724609375038e-01 -1.494387207031249998e-01 -2.526562500000000266e-01 2.465793262557781773e+01 9.930472664442762110e+00 9.753035556847775567e+00 3.081426437684178676e+00 2.527987529034176006e+00 4.655151629297299642e+00 3.916046304387232002e+00 4.795611522591465281e+00 2.441640336698722535e+01 7.730538943121612938e+00 9.773190825168425633e+00 3.143140531212939237e+00 2.589421441215032260e+00 4.654234342262678403e+00 3.846830515221683289e+00 4.695285731930209039e+00 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02
-9.080643903778850331e-10 1.173880042578124994e+04 8.676417533203124549e+03 1.434524489990234315e+03 1.608944091796875031e-01 4.772899169921874796e-01 4.659393310546874889e-02 -2.694078369140625040e-01 1.330111083984374942e-01 1.174367664453124962e+04 1.021867388610839811e+02 1.436424390380859450e+03 1.873867797851562489e-02 5.772055664062499813e-01 -1.280025024414062629e-01 -1.108443603515625042e-01 -2.053453369140625095e-01 2.444941688621390696e+01 9.467073784499044464e+00 9.539843157263886653e+00 3.050685528485995501e+00 2.750109908386125568e+00 4.587069346328906505e+00 4.033827898391252553e+00 4.408653967935302731e+00 2.347425872255024260e+01 7.811524434846729648e+00 9.665564522533022895e+00 3.146537309623806955e+00 2.548947209908613676e+00 4.358207884316152025e+00 3.906037901361814502e+00 4.830049370688626276e+00 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02
-9.080392668330535712e-10 1.174145967773437587e+04 8.676495484375000160e+03 1.435769941894531257e+03 1.270114135742187456e-01 5.444402465820312731e-01 1.303253173828125035e-02 4.560527343749999907e-01 -3.244215087890625071e-01 1.174088064453124935e+04 1.032341347656250008e+02 1.437602672607421937e+03 1.516117248535156226e-01 5.003869018554687464e-01 2.043500366210937447e-01 4.362475585937500289e-02 -1.402446289062500018e-01 2.409007773253202700e+01 9.246917547255000258e+00 9.698598375096628033e+00 3.093252756255261193e+00 2.422593898873937501e+00 4.138002170627333776e+00 3.847884591622414696e+00 4.377490579683710692e+00 2.418557480294427364e+01 8.472173187474634659e+00 9.946416099161169200e+00 3.195620685046262288e+00 2.464475064602922316e+00 4.507299601712537296e+00 4.128746977026485965e+00 4.668886979649745861e+00 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02
-9.080143701072672078e-10 1.174323018554687587e+04 8.677188472656249360e+03 1.435370726562500067e+03 1.694500122070312365e-01 5.351293334960937065e-01 3.278638305664062225e-01 5.610791015625000294e-02 1.049033203125000063e-01 1.174035734960937589e+04 1.025848040161132815e+02 1.437313099121093728e+03 7.959979248046875067e-02 5.078132934570313006e-01 -2.949391479492187718e-01 -5.072418212890625333e-02 -1.302307128906250028e-02 2.464723876765742361e+01 9.401895072319863544e+00 9.718338073022614765e+00 2.930064437917542897e+00 2.466969221558039660e+00 4.377371162700135265e+00 4.129474640816515496e+00 4.648754293111069913e+00 2.386058767051710205e+01 7.731063429856874336e+00 9.763276147846061903e+00 3.032411479368982032e+00 2.401926614718760788e+00 4.502096933603977114e+00 4.165277673919335122e+00 4.538982017027246130e+00 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02
-9.079894133411452860e-10 1.173844044140625010e+04 8.676037072265624374e+03 1.434955914794921910e+03 1.861274719238281139e-01 6.798425292968750533e-01 1.364663085937500020e-01 5.180554199218750239e-02 2.826574707031249967e-02 1.174297772265624917e+04 1.022042328033447234e+02 1.436695780273437549e+03 1.209223937988281317e-01 5.278728637695312420e-01 6.784448242187500477e-02 3.463342285156249811e-02 3.026789550781249782e-01 2.453995541087127918e+01 9.414538908243962112e+00 9.784343909784629645e+00 3.003198424327165217e+00 2.352352984952836845e+00 4.489426696153428153e+00 3.963657378392893893e+00 4.969738279910439260e+00 2.493453670149812851e+01 7.550374781507226629e+00 9.891885336835819942e+00 2.960754869139550660e+00 2.518908139356231590e+00 4.416602500999649017e+00 4.181521081599064438e+00 4.822286109554625888e+00 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02
-9.079645232865074903e-10 1.174204693359375051e+04 8.676387103515624403e+03 1.434489950927734299e+03 -5.384426879882812239e-02 3.190835571289062367e-01 6.224279785156249661e-02 6.176367187500000216e-02 -2.056552734375000080e-01 1.174069061132812567e+04 1.029491347961425731e+02 1.436603210937500080e+03 1.296609191894531332e-01 4.948470458984374765e-01 6.677246093750000347e-03 -1.277856445312499922e-01 -4.060864257812499961e-02 2.499793279082229702e+01 9.752087582762690943e+00 9.758662831646484292e+00 3.055805483376063947e+00 2.481706652485926146e+00 4.358326150874734850e+00 4.200515478194305707e+00 4.702777410779738432e+00 2.464295369117525780e+01 7.584325882798416352e+00 9.721397716961993396e+00 3.051867944780506825e+00 2.513630601973525280e+00 4.419639849223671924e+00 4.029932722813882151e+00 4.483293269025410588e+00 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02
-9.079393263590435412e-10 1.174233148632812481e+04 8.677172080078125873e+03 1.435364193115234457e+03 -1.290563964843749988e-02 5.564065551757813033e-01 -2.466687011718749975e-02 5.035162353515625078e-02 -2.300769042968749956e-01 1.174021739257812442e+04 1.033543102264404325e+02 1.437154264648437447e+03 3.819488525390624806e-02 7.576658935546874973e-01 1.634381103515624920e-02 -1.795842895507812620e-01 -1.476998291015625131e-01 2.393108054950416985e+01 9.897151820622051233e+00 9.800452880522595223e+00 3.043345296291330548e+00 2.405191215236752722e+00 4.506325306271354414e+00 4.055703230110466961e+00 4.756797409905426655e+00 2.340445411370484408e+01 7.608258275419689909e+00 9.801994234278149420e+00 3.040741513917056160e+00 2.366483816447483957e+00 4.417170227625485168e+00 4.310308358765307268e+00 4.776551278693013991e+00 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02
-9.079146297677087294e-10 1.173925184960937440e+04 8.677293931640624578e+03 1.435653226562500095e+03 7.246160888671875078e-02 5.947869262695312242e-01 -1.082199096679687528e-01 2.619274902343750044e-01 -3.674653320312499805e-01 1.174290903710937528e+04 1.029323633575439487e+02 1.437485989013671769e+03 1.700564575195312456e-02 4.082738647460937287e-01 -8.541461181640624956e-02 5.256610107421875316e-02 -2.711120605468749986e-02 2.398315779494903310e+01 9.583186957240647175e+00 9.549577706149197098e+00 3.105862590421748060e+00 2.759172651359540929e+00 4.764208058979140681e+00 4.047247530605517341e+00 5.109551989021113627e+00 2.461485166902664545e+01 7.886283787922673483e+00 9.618728332802414016e+00 3.024165938047382873e+00 2.437589119912881408e+00 4.642715196477294803e+00 4.009557629515754229e+00 4.652805625915819476e+00 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02
-9.078893594576127067e-10 1.174313594140624991e+04 8.676347076171874505e+03 1.436649208740234371e+03 1.524277954101562471e-01 5.724273071289062154e-01 -1.327264404296875019e-02 9.197039794921875455e-02 -1.929777832031250029e-01 1.173924912304687496e+04 1.028969877471923837e+02 1.438405282470703014e+03 1.824328918457031323e-01 4.392501220703124987e-01 7.859429931640625477e-02 -1.196946411132812499e-01 1.848903808593750087e-01 2.444674159156112125e+01 9.526498710147917492e+00 9.513286286978626549e+00 3.024629275217030511e+00 2.582753509776479106e+00 4.222454382349859259e+00 4.068301733306304513e+00 4.846563677759850641e+00 2.440270492357451104e+01 8.171363432882655431e+00 9.578895714299191511e+00 3.146539311644511283e+00 2.375906529368283948e+00 4.692045509760748523e+00 4.106903214137208380e+00 4.799992658394232059e+00 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02
-9.078644960875682514e-10 1.174111763867187437e+04 8.675843474609375335e+03 1.434923871826171762e+03 1.893943786621093694e-01 4.859601440429687225e-01 -7.914959716796875211e-02 2.333387451171874960e-01 -1.783333740234374909e-01 1.174151255468750060e+04 1.013403307037353471e+02 1.436739714355468777e+03 3.752218627929687633e-02 4.061456909179687602e-01 1.398133544921875138e-01 -2.247667846679687609e-01 -1.876431884765625002e-01 2.450997599328894694e+01 9.170331115988503257e+00 9.570922365331576032e+00 3.042447526301590432e+00 2.716054893948419480e+00 4.187261598572596277e+00 4.022009281339729014e+00 4.841030080789328061e+00 2.371138115952053482e+01 7.991949624009295761e+00 9.553465411214480341e+00 3.104381686588907563e+00 2.329332790716653445e+00 4.492008721413205841e+00 4.048246645345122019e+00 4.792999256084473636e+00 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02
-9.078392791466592195e-10 1.173978704296875003e+04 8.676023593750000146e+03 1.434014255859374998e+03 3.508777465820312469e-01 5.212800903320312651e-01 4.303442382812500133e-01 -3.756976318359375039e-02 -1.865230712890625087e-01 1.174346558398437446e+04 1.020751386108398435e+02 1.435895237060546833e+03 2.124167175292968612e-01 5.476327514648438033e-01 -3.140916137695312638e-01 2.462693481445312471e-01 -2.030548095703124944e-01 2.496305540998705652e+01 9.570430780240068103e+00 9.579148937761416960e+00 3.178900452902799323e+00 2.422504709258674449e+00 4.702534619182983988e+00 4.075518684406643111e+00 4.990544646830122666e+00 2.500663156420774413e+01 8.029220017384529839e+00 9.646561472989557018e+00 3.145147457278683945e+00 2.301917182582755128e+00 4.522931639588701813e+00 4.145393126579473453e+00 4.648114161090327379e+00 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02
-9.078142756824986678e-10 1.174332573632812455e+04 8.675874216796875771e+03 1.434687795654296906e+03 1.438106384277343663e-01 7.099425048828125195e-01 2.775051879882812766e-01 4.925000000000000211e-02 -1.244011230468750062e-01 1.173930948437500047e+04 1.024632858276367244e+02 1.436597698974609330e+03 1.222778930664062541e-01 6.543566284179687109e-01 -1.104732055664062462e-01 -7.319171142578125011e-02 -1.007341308593750068e-01 2.324776119370317318e+01 9.051884172989549171e+00 9.405452240239307926e+00 3.193625412811991193e+00 2.667734322529477176e+00 4.404006957343781004e+00 4.115060338180854593e+00 4.879165437305778674e+00 2.451417239789711999e+01 7.965949906456441632e+00 9.641167741809002933e+00 3.158448914046725786e+00 2.204774251556039122e+00 4.205117578383601895e+00 3.976411793492745428e+00 4.706297156300954576e+00 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02
-9.077896057757575064e-10 1.174082133203124977e+04 8.677587519531249200e+03 1.433759597900390645e+03 5.994989013671875311e-02 5.320065307617187766e-01 2.251995239257812420e-01 -1.128051757812500028e-01 -6.250085449218749367e-02 1.174269503515625001e+04 1.030573428649902326e+02 1.435096442382812484e+03 5.444979858398437539e-02 6.302595825195312917e-01 1.715103759765624902e-01 -1.718939208984374828e-02 -3.795544433593749933e-01 2.342582967557192219e+01 9.141679181603000970e+00 9.842620145862017722e+00 3.046216644648457983e+00 2.501593971115144477e+00 4.516344025580282029e+00 4.152516591956525893e+00 4.805858599579622137e+00 2.359140587985865167e+01 8.457200789097401028e+00 9.791932605901008557e+00 3.037055999004861562e+00 2.465822685060452102e+00 4.575612373971924107e+00 4.231134301972113043e+00 4.630535179975771243e+00 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02
-9.077643287945129161e-10 1.174196802734374978e+04 8.676457746093750757e+03 1.433797632568359404e+03 9.102200317382812267e-02 5.970566406249999680e-01 -1.251861572265625111e-01 3.191052246093750017e-02 1.252258300781249924e-02 1.174208086132812423e+04 1.028042530822753946e+02 1.435919040771484333e+03 -3.338317871093750017e-04 4.086597900390624982e-01 1.418361206054687407e-01 2.739709472656250144e-02 2.582209472656250004e-01 2.399397774670785921e+01 9.427838495984916634e+00 9.665528684968995421e+00 3.049293941409039199e+00 2.574326164428564656e+00 4.344395410043559558e+00 3.890461954667044697e+00 4.658642007132685059e+00 2.470768027384476184e+01 8.194429803095252041e+00 9.812084922423284894e+00 3.133282176797424157e+00 2.453273097496972532e+00 4.309850329864772789e+00 4.187039817655770158e+00 4.528953125663679025e+00 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02
-9.077393853706880262e-10 1.174247765234375038e+04 8.676123783203125640e+03 1.435491928955078038e+03 1.987781677246093781e-01 6.167896728515624982e-01 -8.234814453125000044e-02 2.255470581054687396e-01 -8.105468750000000000e-02 1.174040927539062432e+04 1.022089144287109406e+02 1.437301304687500078e+03 -2.966918945312499965e-03 4.988358764648437305e-01 2.558105468749999941e-03 -3.394113769531250102e-01 -1.284555664062499991e-01 2.404835464239292975e+01 9.459890148575684776e+00 9.618745572685313050e+00 3.154406104136358024e+00 2.420157352372108495e+00 4.505457437106132446e+00 3.970905363910639085e+00 4.560111529675233477e+00 2.425785163284848522e+01 8.273460616277565904e+00 9.749573783906646085e+00 3.080693253515161434e+00 2.615880063115992638e+00 4.512277403461260938e+00 3.878270485864256489e+00 4.899996528747627700e+00 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02
-9.077142818393013369e-10 1.173938011132812426e+04 8.676758273437499156e+03 1.435980006591796837e+03 -2.803323364257812381e-02 5.357242431640625302e-01 1.267826538085937427e-01 -2.065599365234374873e-01 5.263366699218750139e-02 1.174336871093750051e+04 1.027696694793701226e+02 1.437328232177734435e+03 1.022167968750000051e-02 5.520670166015625435e-01 -1.158054199218749997e-01 2.000470581054687447e-01 -2.530668945312499751e-01 2.411153774366934144e+01 9.397721790093283900e+00 9.369672648434134388e+00 3.031880340528378959e+00 2.496371034402252498e+00 4.530838745055936201e+00 4.070266187528255308e+00 4.602505794656432059e+00 2.421400410803633463e+01 8.077063909140790088e+00 9.720139137782375371e+00 3.039384032198160668e+00 2.351229483768555006e+00 4.773552493985692813e+00 4.087933303918445560e+00 4.603400476533884955e+00 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02
-9.076893984558119022e-10 1.174360432812500039e+04 8.675741154296874811e+03 1.435615852050781314e+03 1.836115112304687602e-01 4.883875732421875115e-01 -1.552794189453124973e-01 4.286699218750000262e-01 1.107232666015624950e-01 1.173945346874999996e+04 1.023886939392089914e+02 1.437340143066406199e+03 1.060778808593750011e-01 6.527764282226562464e-01 -8.427551269531249889e-03 2.339871215820312489e-01 2.397705078124999847e-02 2.465455894443518403e+01 9.309586271781292055e+00 9.599165888153878612e+00 3.209248454128020178e+00 2.532655360407478629e+00 4.606494982035512109e+00 3.967846417850590335e+00 4.432651255616782748e+00 2.460021527863130686e+01 7.958204220861995637e+00 9.604739351515592105e+00 3.040561736336801157e+00 2.332672680230551077e+00 4.330105707480167432e+00 4.111211078489279025e+00 4.760230070081417963e+00 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02
-9.076643149378707092e-10 1.174006004492187458e+04 8.677436435546875146e+03 1.437078373535156288e+03 1.972330017089843623e-01 4.153062133789062749e-01 -3.947760009765625272e-02 6.837799072265625389e-02 -1.098236083984374944e-01 1.174374596289062538e+04 1.033156245574951129e+02 1.438567205566406301e+03 4.777587890624999771e-03 5.372738037109374698e-01 -6.971887207031249312e-02 -9.489385986328124911e-02 -5.485534667968750000e-02 2.427262813498940730e+01 8.864587017467076890e+00 9.567092363717417669e+00 3.064884763664286194e+00 2.525684185397758075e+00 4.350456643150346636e+00 4.319760054807392002e+00 4.364382133819611376e+00 2.359336156187410083e+01 8.072147824398355098e+00 9.611234938481359791e+00 3.111352801901014598e+00 2.462358539019477099e+00 4.463279354510096830e+00 4.088409839436299542e+00 4.926804506704603348e+00 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02
-9.076394048697875206e-10 1.174149086523437472e+04 8.675883867187500073e+03 1.436740815185546808e+03 -9.472198486328124722e-03 5.446504516601562429e-01 -1.055747680664062549e-01 -1.556531982421875127e-01 3.086208496093750253e-01 1.174096546093749930e+04 1.025638611755371130e+02 1.438313934326171875e+03 2.530944213867187265e-01 5.525934448242187935e-01 4.208923339843750194e-02 1.985297851562499993e-01 2.408884277343749936e-01 2.396306415490110098e+01 9.308494130748410811e+00 9.634078673498722267e+00 3.102816919692169328e+00 2.488774456400011381e+00 4.526288607773602202e+00 4.327846030434113089e+00 4.734182293087048521e+00 2.438142280383555516e+01 8.403668990291068397e+00 9.812439153421488314e+00 3.041082046325109367e+00 2.316957303705633020e+00 4.476458170588761831e+00 4.020718781074726245e+00 4.772532450068692533e+00 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02
-9.076146682515625431e-10 1.174252188476562515e+04 8.676634749999999258e+03 1.437652948974609444e+03 5.703903198242187694e-02 7.517998046874999618e-01 -3.588917846679687274e-01 2.038757324218749920e-03 5.616809082031250233e-02 1.174030591601562446e+04 1.026162856750488288e+02 1.439478640869140690e+03 6.355557250976562322e-02 5.474603271484375089e-01 1.608648681640624870e-02 1.028607177734374989e-01 -2.312438964843750028e-02 2.461462281623114379e+01 9.151316322309551055e+00 9.682059900242677486e+00 3.137263300612149752e+00 2.503548372371044550e+00 4.548831352741974143e+00 4.143203736605218346e+00 4.859807898447193075e+00 2.472605539936071395e+01 8.121609160113472115e+00 9.905340222349401813e+00 3.144726520438255957e+00 2.605419479760637813e+00 4.567686883741005843e+00 3.888372380827280317e+00 4.807682797039120715e+00 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02
-9.075895780624727824e-10 1.173861067187499975e+04 8.675819027343750349e+03 1.437306063232421820e+03 9.832235717773438188e-02 4.486973876953124774e-01 -1.637659912109374893e-01 2.117642211914062544e-01 -5.327224121093749876e-01 1.174302768554687464e+04 1.019080491333007785e+02 1.438758066162109344e+03 -1.005584716796874972e-02 4.806900024414062500e-01 1.101055908203124947e-02 -4.477001953124999656e-02 3.291503906249999833e-03 2.420278963507366043e+01 9.498996776219236438e+00 9.663107776098723178e+00 3.042438812452894492e+00 2.473574871735707337e+00 4.704734892619054420e+00 4.271904220672736230e+00 4.745704600505074033e+00 2.416858258307027185e+01 8.038771464828231572e+00 9.950811354549689014e+00 3.089075476697419109e+00 2.415900811544867022e+00 4.592196631544139152e+00 3.880518120711136110e+00 4.766180624369260599e+00 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02
