# delay_800pp, ch0_on, ch1_on, ch2_on, ch3_on, ch4_on, ch5_on, ch6_on, ch7_on, ch0_off, ch1_off, ch2_off, ch3_off, ch4_off, ch5_off, ch6_off, ch7_off, ch0_on_std, ch1_on_std, ch2_on_std, ch3_on_std, ch4_on_std, ch5_on_std, ch6_on_std, ch7_on_std, ch0_off_std, ch1_off_std, ch2_off_std, ch3_off_std, ch4_off_std, ch5_off_std, ch6_off_std, ch7_off_std, ch0_on_npulses, ch1_on_npulses, ch2_on_npulses, ch3_on_npulses, ch4_on_npulses, ch5_on_npulses, ch6_on_npulses, ch7_on_npulses, ch0_off_npulses, ch1_off_npulses, ch2_off_npulses, ch3_off_npulses, ch4_off_npulses, ch5_off_npulses, ch6_off_npulses, ch7_off_npulses, 
-9.095639244415326494e-10 1.173963139648437573e+04 8.676318619140625742e+03 1.441568370361328107e+03 2.503314208984374831e-02 4.638031616210937513e-01 3.653461303710937580e-01 -2.047460937500000105e-02 -2.452010498046874876e-01 1.174302524218749932e+04 1.014076409606933566e+02 1.445783573242187458e+03 1.195831604003906312e-01 4.210630493164062571e-01 7.603912353515625278e-02 3.698005981445312562e-01 -2.347546386718750086e-02 2.381295400310862931e+01 9.614084144851569036e+00 8.859003654291385033e+00 3.107984888077609309e+00 2.520292528275760890e+00 4.554127979773294754e+00 4.113065591333707083e+00 4.267878533110262218e+00 2.436693062233598184e+01 8.035841980413332308e+00 8.985313815008241889e+00 3.142954005497395009e+00 2.394537882166921872e+00 4.442430284089192938e+00 4.044726748164405805e+00 4.722562640917765009e+00 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02
-9.095390077023010999e-10 1.174301405078125026e+04 8.677673957031249302e+03 1.440790081054687562e+03 -1.305633544921875038e-03 4.663567504882812353e-01 -7.648309326171874589e-02 -2.919165039062500133e-01 1.474437255859374907e-01 1.173947043359374948e+04 1.033855877227783253e+02 1.445353903564453049e+03 -2.130545043945312328e-02 4.201506347656249751e-01 -4.436126708984375333e-02 2.785089111328125158e-02 -3.648546142578125151e-01 2.427597275097012641e+01 1.000636132861964889e+01 9.151951863599791182e+00 3.159013331479206155e+00 2.320392592871631798e+00 4.517983976719216699e+00 4.403761531017678088e+00 4.625020975037353210e+00 2.496639310954826030e+01 7.824725410596002462e+00 9.191874001460005772e+00 3.146813161368212874e+00 2.589049394446099051e+00 4.413402106045476003e+00 4.005865848075242930e+00 4.751021247668020031e+00 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02
-9.095139441978048862e-10 1.173956285546875006e+04 8.675899898437499360e+03 1.440256886962890576e+03 9.180624389648436856e-02 5.646327514648437074e-01 -1.533966674804687624e-01 -1.169225463867187564e-01 -5.371020507812500344e-02 1.174381942578125017e+04 1.015700980834960916e+02 1.444633337890624944e+03 6.869467163085937744e-02 4.925401000976562527e-01 -2.496341552734374913e-01 -2.347139282226562429e-01 1.461903076171874871e-01 2.352949916555247967e+01 9.464735615841101790e+00 9.160032739010173231e+00 3.040678112486848939e+00 2.381286779136902343e+00 4.562564179884570414e+00 4.118494016894149290e+00 4.568185778696700616e+00 2.386340534807818514e+01 7.730635308752748180e+00 9.399081189468676101e+00 2.997010914301944773e+00 2.553497093782333582e+00 4.475972617482551819e+00 3.945524724304833253e+00 5.024581165574424801e+00 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02
-9.094888073106768059e-10 1.174358383007812517e+04 8.676295298828124942e+03 1.441712812988281257e+03 9.230560302734375222e-02 3.722609863281249876e-01 1.265668945312500016e-01 2.352439575195312549e-01 5.776782226562499761e-02 1.173946866406250047e+04 1.024724613800048871e+02 1.446109902343750036e+03 5.579446411132812228e-02 4.783936157226562624e-01 -3.062200317382812731e-01 1.088231201171875051e-01 -1.052769775390624968e-01 2.414486785933553747e+01 9.240748245248379789e+00 9.031636788833218077e+00 3.125637093440612357e+00 2.514825687155173739e+00 4.369897850491115676e+00 4.116959491997110199e+00 4.854642107478229995e+00 2.405129522861208713e+01 8.016555957611004146e+00 9.129550470565243714e+00 3.088428151700019164e+00 2.519487562151589533e+00 4.346107398188465254e+00 4.124115347981986091e+00 4.842936355843487917e+00 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02
-9.094640840347482401e-10 1.173982819726562411e+04 8.677005675781250829e+03 1.440674108154296846e+03 7.923916625976562544e-02 4.611037597656250098e-01 1.259117431640625062e-01 -2.361198120117187493e-01 -6.778747558593750666e-02 1.174347393554687551e+04 1.024385346984863219e+02 1.444899834716796931e+03 4.654455566406250078e-02 6.573630371093750480e-01 3.635522460937500033e-02 5.676623535156249956e-02 -1.376884765624999951e-01 2.471681197603399482e+01 9.187151791605895568e+00 8.789412711497655906e+00 3.131538903810057395e+00 2.744194056148101524e+00 4.482875587190552125e+00 3.986110576293010688e+00 4.466080323956195031e+00 2.431267751174688385e+01 7.877437342853368385e+00 8.947621591640494643e+00 3.050633094909227516e+00 2.525237337461190723e+00 4.604451317855692949e+00 4.042628766835979270e+00 4.547778922685322911e+00 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02
-9.094388604226911575e-10 1.174255673828124964e+04 8.676676390624999840e+03 1.441700837158203058e+03 1.346057434082031379e-01 6.119530639648437242e-01 -1.228495483398437532e-01 1.022554321289062540e-01 2.583092041015624951e-01 1.173995848828125054e+04 1.026175183410644536e+02 1.445988337890624962e+03 1.226720275878906280e-01 3.904432983398437584e-01 3.039453124999999881e-02 -1.947827148437500031e-02 1.260439453124999887e-01 2.373103486340076529e+01 9.646124377499759817e+00 8.936009829111759117e+00 3.110305510801534279e+00 2.463184795946776973e+00 4.165232073463950968e+00 3.869791395516599231e+00 4.696952477099346268e+00 2.409289344743293881e+01 7.809341512427038445e+00 8.924736284646641593e+00 3.192478132214749298e+00 2.510584813327358500e+00 4.597315332507072583e+00 4.128328873182249836e+00 4.535973154523613715e+00 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02
-9.094138102604916657e-10 1.173931460351562419e+04 8.676480046874999971e+03 1.441690326904296853e+03 1.301497497558593841e-01 4.994124145507812251e-01 -1.431724853515624896e-01 -1.235795288085937554e-01 1.548791503906249943e-02 1.174260421679687533e+04 1.025291551818847609e+02 1.445983078857421788e+03 -6.077789306640625326e-03 4.487896118164062531e-01 1.236528930664062553e-01 2.345693359375000120e-01 -5.934521484375000072e-02 2.504955133059688066e+01 9.481288348738404537e+00 8.908511518942601626e+00 3.056325612736534580e+00 2.286338298386830115e+00 4.837508737373978462e+00 4.149841716118357837e+00 4.837249813396803155e+00 2.474328742562981986e+01 7.609849485837445471e+00 8.922043891694489304e+00 3.127902421630416541e+00 2.447079249650104149e+00 4.378241113999623124e+00 3.835407360847527869e+00 4.740291338643420005e+00 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02
-9.093887400848472980e-10 1.174276559179687501e+04 8.675604013671874782e+03 1.440732705322265701e+03 2.407937316894531166e-01 6.018104248046874938e-01 -4.721105957031249828e-02 -1.831989135742187469e-01 1.233868408203124961e-01 1.173978590624999924e+04 1.022785877380371033e+02 1.444956631591796850e+03 1.321834411621093663e-01 4.101840209960937456e-01 -3.044293212890625266e-01 -1.475292968749999933e-02 -9.621069335937500189e-02 2.425045258484793820e+01 9.628107731547057568e+00 8.958154392287292822e+00 3.206277457882281912e+00 2.431432166161801689e+00 4.346662641838932473e+00 4.232740785952379348e+00 4.986745797345364828e+00 2.482142325478390532e+01 7.828523297092576883e+00 9.200159175336523276e+00 3.107564181452535657e+00 2.755728495714321546e+00 4.514926623129930761e+00 4.198108329867566546e+00 4.662483533053295659e+00 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02
-9.093639300839898334e-10 1.173899508007812437e+04 8.675588207031249112e+03 1.442040958496093708e+03 1.686278686523437487e-01 4.278430786132812469e-01 -2.796384887695312349e-01 -2.576721801757812513e-01 1.145666503906249967e-01 1.174317752734375063e+04 1.014074081420898494e+02 1.446159023193359417e+03 1.541067504882812425e-02 6.579302368164062775e-01 -2.976765136718749760e-01 7.136291503906250396e-03 -1.471225585937500080e-01 2.496614906211856777e+01 9.486339221806904476e+00 8.875061225224060379e+00 3.100726043072393967e+00 2.724217732368555023e+00 4.570603964783608752e+00 3.955593917582474361e+00 4.739569317894760658e+00 2.447425717597284134e+01 7.972187002262717037e+00 9.201438293194009077e+00 3.080811576913521588e+00 2.318536505337175146e+00 4.363497717039963142e+00 4.115545601299428036e+00 4.799792839370985220e+00 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02
-9.093390000024617688e-10 1.174363326757812501e+04 8.675505109375000757e+03 1.442816214111328236e+03 2.591680908203124883e-02 4.513864746093749769e-01 7.242266845703125566e-02 -6.576080322265624722e-02 3.977832031249999706e-02 1.173974774414062449e+04 1.015383549957275449e+02 1.446844179687499945e+03 4.457772827148437367e-02 4.715798950195312367e-01 -6.024664306640625105e-02 1.105786132812499982e-02 -2.827889404296874964e-01 2.343616938184190701e+01 9.427348234753976541e+00 9.127718101830541997e+00 2.987650471222484949e+00 2.540377612515232641e+00 4.671428026673686063e+00 4.106950922712030660e+00 4.732546148436483691e+00 2.511309794042879773e+01 8.518172426851172929e+00 9.336962480896167094e+00 3.127197504719720467e+00 2.384434017415049567e+00 4.631701822327380924e+00 4.414111524392549946e+00 4.591507132580461281e+00 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02
-9.093137563769590865e-10 1.174248530078125077e+04 8.675578019531250902e+03 1.441581846923828152e+03 -3.632769775390624900e-02 3.976394653320312611e-01 -2.343332519531249880e-01 -1.442224731445312380e-01 1.495119628906249887e-01 1.174180245898437533e+04 1.009304654846191340e+02 1.445875393310546769e+03 1.252333984375000042e-01 5.329761352539063024e-01 2.118659667968749993e-01 8.959197998046875000e-02 1.344232177734374922e-01 2.463464794559477511e+01 9.533573606943482659e+00 9.284077438195822651e+00 3.098367510175589867e+00 2.429352047469654607e+00 4.752992913698226296e+00 4.042350778885468010e+00 4.673408786770601786e+00 2.444192499885097902e+01 7.561147607633819767e+00 9.359945438897234737e+00 3.075862055006376217e+00 2.549866457494864846e+00 4.460418105659509358e+00 4.016671675418106879e+00 5.017384138183933473e+00 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02
-9.092887662550953600e-10 1.174004160937499910e+04 8.675879636718749680e+03 1.441140237060546951e+03 7.448922729492186978e-02 4.953573608398437744e-01 -2.147174072265624900e-01 -2.076104736328125006e-02 3.018900146484375102e-01 1.174320335351562426e+04 1.015857591857910194e+02 1.445165704833984364e+03 1.753722839355468799e-01 4.372828369140625004e-01 6.074725341796875094e-02 -1.693865966796875150e-02 -4.254577636718750305e-02 2.489704711016335992e+01 9.773073354082971065e+00 9.060487584955840390e+00 3.124750098637759876e+00 2.351097380897991584e+00 4.756591096280175179e+00 4.132110466684728145e+00 4.643847258737253014e+00 2.364989315233115263e+01 7.785702019083245773e+00 9.087706600930548717e+00 3.043430489389129079e+00 2.618545623192724214e+00 4.430993306161711942e+00 4.045578555136068566e+00 4.811829185157295186e+00 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02
-9.092638094889734381e-10 1.174373161718750089e+04 8.675035410156249782e+03 1.440179990234375055e+03 -2.733154296875000069e-03 6.050729370117187145e-01 1.693803100585937471e-01 -3.620479736328124920e-01 -1.605324707031250131e-01 1.173941087695312490e+04 1.013805346374511771e+02 1.444166126708984393e+03 -3.155578613281250031e-03 4.790665283203124902e-01 -1.667293090820312629e-01 3.216162109375000216e-02 -1.940661621093749956e-01 2.460651575304995475e+01 9.327960598691459992e+00 9.215526491948397236e+00 3.219555836527234316e+00 2.331817231819589775e+00 4.502237400933450040e+00 4.005200665839885765e+00 4.664609288021166478e+00 2.518642751104481903e+01 7.536077865948112908e+00 9.060729163148229404e+00 2.961137463489655008e+00 2.691559353520467379e+00 4.305354655464241453e+00 4.095045693180884960e+00 4.857048618062403733e+00 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02
-9.092390795418967183e-10 1.173951696875000016e+04 8.676384072265624127e+03 1.442357550048828216e+03 9.073852539062500500e-02 5.221802978515625027e-01 -1.210163574218749982e-01 -1.568501586914062551e-01 1.376888427734374865e-01 1.174447937500000080e+04 1.017047672576904347e+02 1.445771830566406152e+03 4.081091308593749745e-02 4.564334106445312456e-01 -9.568133544921875178e-02 -1.415882568359375093e-01 -3.282177734374999711e-02 2.466329077786704360e+01 9.262080265367682586e+00 8.817926687364776583e+00 3.060589753252801248e+00 2.633129579541271248e+00 4.741578372045139211e+00 4.070997746490158775e+00 4.846736390459011723e+00 2.366888328999434421e+01 8.254156136084038309e+00 9.098674897830676400e+00 3.177988140382005167e+00 2.489775620021136948e+00 4.402252565775757631e+00 4.189960358703623378e+00 4.901513920429596105e+00 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02
-9.092139559970651529e-10 1.174323311718749937e+04 8.676300742187500873e+03 1.441428342285156305e+03 8.193356323242187433e-02 5.931196289062500293e-01 1.484853515625000064e-01 -1.134111938476562442e-01 -1.504958496093750098e-01 1.174035168359374984e+04 1.021172285461425844e+02 1.445128991455078221e+03 1.695168762207031332e-01 6.363811645507811976e-01 2.573614501953124800e-01 1.650598144531250089e-01 -4.949206542968749845e-01 2.417852861392809771e+01 9.492098681747526356e+00 8.963451267465995187e+00 3.178285672329814293e+00 2.528799987228410373e+00 4.574442638531075467e+00 3.748902669579080804e+00 4.611846459911404850e+00 2.364662199829764688e+01 7.758226641173443738e+00 9.110163553196544584e+00 3.126550726540296310e+00 2.586369582897812158e+00 4.559675379418999697e+00 4.290516836165193304e+00 4.747995732766617571e+00 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02
-9.091888591368272381e-10 1.174151508789062427e+04 8.676462953124999331e+03 1.439009506103515605e+03 -1.861267089843750061e-03 5.503163452148437385e-01 9.693060302734375633e-02 -2.930302734374999885e-01 1.746214599609375029e-01 1.174193883789062420e+04 1.018349182891845714e+02 1.442399875732421833e+03 -8.871121215820312877e-02 6.259128417968750080e-01 5.095407104492187811e-01 6.549658203125000022e-02 6.876574707031249400e-02 2.436361793124697428e+01 9.875191719024385861e+00 8.916971686868139457e+00 3.092852780113459321e+00 2.514937599186365169e+00 4.376483156416455245e+00 4.038222383665811321e+00 4.757525505902200358e+00 2.400683508589482429e+01 7.592873297113884590e+00 9.070725841871176698e+00 3.181733836157202955e+00 2.564045487725375327e+00 4.405250522463135532e+00 4.146117263514766726e+00 4.724013351980187458e+00 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02
-9.091638690149634082e-10 1.173977339062499959e+04 8.675552892578125466e+03 1.440641514648437578e+03 5.106680297851562411e-02 4.034328613281250031e-01 -2.248834838867187491e-01 -2.372333984374999927e-01 -1.532652587890624973e-01 1.174251901171875033e+04 1.019749348144531211e+02 1.443562113037109384e+03 4.400549316406249939e-02 4.631027221679687722e-01 4.827636718750000222e-03 -1.137289428710937522e-01 -3.116667480468749973e-01 2.414348021365558239e+01 9.738159588460748139e+00 8.753846035568580319e+00 3.143483730161486189e+00 2.744588183180924457e+00 4.578482262859241203e+00 4.140730198722094357e+00 4.908867108908589572e+00 2.460633764251796762e+01 7.877263460744625689e+00 8.947474802520371640e+00 3.001422314244373890e+00 2.496159282159050807e+00 4.482040933476197253e+00 3.950247019782414437e+00 4.273566547062803700e+00 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02
-9.091393925715254374e-10 1.174263147656249930e+04 8.675990841796874520e+03 1.439133124023437404e+03 2.223220214843749931e-01 5.958912353515625204e-01 -2.887055664062500027e-01 4.605564575195312260e-01 -5.550866699218749700e-02 1.173983835937500044e+04 1.023079755401611379e+02 1.442654435302734328e+03 2.391693115234375111e-02 4.427988281249999880e-01 6.858862304687500522e-02 8.901708984374999412e-02 -9.465576171874999500e-02 2.477009799552447333e+01 9.393131463409034154e+00 9.030219388772852795e+00 3.106163515120791363e+00 2.664645699927836731e+00 4.566791327996138072e+00 4.274691271366240386e+00 4.640238874055710561e+00 2.441488284906126793e+01 8.203918354453637818e+00 9.375960716581463572e+00 3.013009795926188783e+00 2.554226661804628762e+00 4.514950195281280720e+00 4.010272321556848318e+00 4.615773015356972486e+00 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02
-9.091138954423840060e-10 1.174031751953125058e+04 8.675716826171874345e+03 1.439798292236328052e+03 8.842242431640624789e-02 6.440958251953124991e-01 1.107661132812499949e-01 -1.623584594726562580e-01 2.390446777343749885e-01 1.174393075390625017e+04 1.014691712951660207e+02 1.442655437988281165e+03 6.699459838867187489e-02 4.797102050781250071e-01 9.452136230468749512e-02 6.297241210937500402e-03 1.470440673828125044e-01 2.475376631577247011e+01 9.512717543787500674e+00 8.982007200415024428e+00 3.107601399372075246e+00 2.789430307185633673e+00 4.633107298087151271e+00 4.214216900041380498e+00 4.893533991669955618e+00 2.530773045243471842e+01 7.967344051067104083e+00 9.126566826084205886e+00 3.112893862407378531e+00 2.641400199215700795e+00 4.416027347770560496e+00 3.926132313090328285e+00 4.734663703340551422e+00 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02
-9.090890053877462103e-10 1.174294382421874980e+04 8.674926464843749272e+03 1.441168862792968639e+03 1.186390075683593781e-01 5.731093139648437695e-01 -1.203746337890625046e-01 1.979880981445312493e-01 -4.243886718750000120e-01 1.173967589062499974e+04 1.012095184936523395e+02 1.444349987792968705e+03 1.097773132324218748e-01 5.465830688476562838e-01 -1.628361816406249940e-01 -4.942828369140624817e-02 -1.747565917968749993e-01 2.473679048168214578e+01 9.352794868717477783e+00 9.100990830420164102e+00 3.048693037316275944e+00 2.518453743883171558e+00 4.567643377950962424e+00 3.970145722432694146e+00 4.672757075469239574e+00 2.376887867901909246e+01 7.526080238446910542e+00 8.848407395990486535e+00 3.094597570560919220e+00 2.707886485162698254e+00 4.555419871225345751e+00 4.231530328397773211e+00 4.824310527834709816e+00 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02
-9.090640619639211137e-10 1.173951470898437583e+04 8.674171111328125335e+03 1.441137787597656143e+03 1.349057006835937544e-01 7.255569458007812278e-01 2.912005615234375053e-02 2.633723144531249782e-01 -2.408017578124999891e-01 1.174424694726562484e+04 9.995658354187011696e+01 1.444078906982421813e+03 7.477197265625000477e-02 4.394099121093750226e-01 -5.459692382812499772e-02 2.261421508789062396e-01 2.026452636718749922e-01 2.426191807096002151e+01 9.361957645698382180e+00 8.955215179629636424e+00 3.134474030294499780e+00 2.568981540597394364e+00 4.419846114753329225e+00 4.025201740413639762e+00 4.605577121173172195e+00 2.479532348644345774e+01 7.499743923415347346e+00 8.918143925909360448e+00 3.146597719310503471e+00 2.650943091853517508e+00 4.543288084473439348e+00 3.932044207557901849e+00 4.859396869923142681e+00 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02
-9.090388049961215027e-10 1.174256124218749937e+04 8.673979624999999942e+03 1.441827705322265729e+03 1.238839416503906277e-01 7.396468505859374876e-01 1.402886962890624867e-01 2.271987915039062611e-01 2.033337402343749975e-02 1.174053306054687528e+04 1.004681796112060539e+02 1.444665242675781201e+03 6.733883666992188100e-02 5.303261108398437118e-01 -2.700115966796874933e-01 6.623895263671875089e-02 2.513991699218749987e-01 2.469914307642692464e+01 9.214312535477882093e+00 8.737363081033031165e+00 3.129697141926115478e+00 2.612621316785986192e+00 4.565973444361629774e+00 4.204133534334418165e+00 4.700793112416771002e+00 2.479531435764492642e+01 8.198278586271463553e+00 9.111583985683786580e+00 3.024164961878181845e+00 2.450124554922418874e+00 4.295379917541398918e+00 3.938381203663229080e+00 4.980851156873347563e+00 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02
